SNP,freq_alt,MAF
3801,0.073594,0.073594
3802,0.891125,0.108875
3803,0.101158,0.101158
3804,0.587652,0.412348
3805,0.732635,0.267365
3806,0.732911,0.267089
3807,0.662073,0.337927
3808,0.669239,0.330761
3809,0.669239,0.330761
3810,0.669239,0.330761
3811,0.334068,0.334068
3812,0.66538,0.33462
3813,0.66538,0.33462
3814,0.078004,0.078004
3815,0.619901,0.380099
3816,0.618798,0.381202
3817,0.619074,0.380926
3818,0.619074,0.380926
3819,0.619074,0.380926
3820,0.618247,0.381753
3821,0.618523,0.381477
3822,0.633958,0.366042
3823,0.634785,0.365215
3824,0.84344,0.15656
3825,0.156836,0.156836
3826,0.84344,0.15656
3827,0.157111,0.157111
3828,0.843164,0.156836
3829,0.527563,0.472437
3830,0.527288,0.472712
3831,0.526185,0.473815
3832,0.527839,0.472161
3833,0.191014,0.191014
3834,0.19129,0.19129
3835,0.191566,0.191566
3836,0.80871,0.19129
3837,0.80871,0.19129
3838,0.80871,0.19129
3839,0.245039,0.245039
3840,0.245039,0.245039
3841,0.245314,0.245314
3842,0.245314,0.245314
3843,0.244487,0.244487
3844,0.244763,0.244763
3845,0.246141,0.246141
3846,0.277012,0.277012
3847,0.095645,0.095645
3848,0.25882,0.25882
3849,0.258269,0.258269
3850,0.118247,0.118247
3851,0.181643,0.181643
3852,0.18247,0.18247
3853,0.292999,0.292999
3854,0.181918,0.181918
3855,0.112183,0.112183
3856,0.124587,0.124587
3857,0.124587,0.124587
3858,0.124587,0.124587
3859,0.241455,0.241455
3860,0.29548,0.29548
3861,0.194322,0.194322
3862,0.812569,0.187431
3863,0.127067,0.127067
3864,0.127067,0.127067
3865,0.851985,0.148015
3866,0.440187,0.440187
3867,0.197905,0.197905
3868,0.196803,0.196803
3869,0.843716,0.156284
3870,0.360529,0.360529
3871,0.368798,0.368798
3872,0.368523,0.368523
3873,0.369074,0.369074
3874,0.38699,0.38699
3875,0.386439,0.386439
3876,0.38699,0.38699
3877,0.38699,0.38699
3878,0.38699,0.38699
3879,0.387541,0.387541
3880,0.387541,0.387541
3881,0.387266,0.387266
3882,0.390849,0.390849
3883,0.378445,0.378445
3884,0.609151,0.390849
3885,0.570287,0.429713
3886,0.573319,0.426681
3887,0.573319,0.426681
3888,0.573319,0.426681
3889,0.572767,0.427233
3890,0.586273,0.413727
3891,0.586549,0.413451
3892,0.585722,0.414278
3893,0.593164,0.406836
3894,0.592889,0.407111
3895,0.592613,0.407387
3896,0.593164,0.406836
3897,0.592062,0.407938
3898,0.592337,0.407663
3899,0.593716,0.406284
3900,0.11742,0.11742
3901,0.595094,0.404906
3902,0.117696,0.117696
3903,0.117971,0.117971
3904,0.117971,0.117971
3905,0.117696,0.117696
3906,0.603638,0.396362
3907,0.603363,0.396637
3908,0.486218,0.486218
3909,0.603638,0.396362
3910,0.11742,0.11742
3911,0.291621,0.291621
3912,0.292448,0.292448
3913,0.292172,0.292172
3914,0.292448,0.292448
3915,0.292723,0.292723
3916,0.572492,0.427508
3917,0.428611,0.428611
3918,0.572492,0.427508
3919,0.426681,0.426681
3920,0.525358,0.474642
3921,0.525634,0.474366
3922,0.525358,0.474642
3923,0.512679,0.487321
3924,0.513506,0.486494
3925,0.431367,0.431367
3926,0.434675,0.434675
3927,0.321114,0.321114
3928,0.887266,0.112734
3929,0.88699,0.11301
3930,0.88699,0.11301
3931,0.88699,0.11301
3932,0.88699,0.11301
3933,0.431918,0.431918
3934,0.11301,0.11301
3935,0.88699,0.11301
3936,0.568908,0.431092
3937,0.11301,0.11301
3938,0.11301,0.11301
3939,0.88699,0.11301
3940,0.886439,0.113561
3941,0.886163,0.113837
3942,0.286108,0.286108
3943,0.285557,0.285557
3944,0.705899,0.294101
3945,0.706174,0.293826
3946,0.705899,0.294101
3947,0.706174,0.293826
3948,0.705899,0.294101
3949,0.705899,0.294101
3950,0.707001,0.292999
3951,0.706725,0.293275
3952,0.707001,0.292999
3953,0.706174,0.293826
3954,0.70645,0.29355
3955,0.707001,0.292999
3956,0.706725,0.293275
3957,0.707001,0.292999
3958,0.706725,0.293275
3959,0.706725,0.293275
3960,0.56505,0.43495
3961,0.565325,0.434675
3962,0.564774,0.435226
3963,0.56505,0.43495
3964,0.565601,0.434399
3965,0.565601,0.434399
3966,0.565877,0.434123
3967,0.565325,0.434675
3968,0.565601,0.434399
3969,0.564223,0.435777
3970,0.564223,0.435777
3971,0.082415,0.082415
3972,0.082415,0.082415
3973,0.535832,0.464168
3974,0.535281,0.464719
3975,0.452867,0.452867
3976,0.442117,0.442117
3977,0.535281,0.464719
3978,0.452591,0.452591
3979,0.535281,0.464719
3980,0.452315,0.452315
3981,0.536108,0.463892
3982,0.453142,0.453142
3983,0.535281,0.464719
3984,0.535281,0.464719
3985,0.452315,0.452315
3986,0.452315,0.452315
3987,0.452867,0.452867
3988,0.452591,0.452591
3989,0.535557,0.464443
3990,0.699835,0.300165
3991,0.164553,0.164553
3992,0.70011,0.29989
3993,0.247519,0.247519
3994,0.700386,0.299614
3995,0.700386,0.299614
3996,0.164278,0.164278
3997,0.247795,0.247795
3998,0.164829,0.164829
3999,0.247519,0.247519
4000,0.164278,0.164278
4001,0.583517,0.416483
4002,0.582966,0.417034
4003,0.164278,0.164278
4004,0.163451,0.163451
4005,0.164002,0.164002
4006,0.247795,0.247795
4007,0.575248,0.424752
4008,0.657938,0.342062
4009,0.574697,0.425303
4010,0.65849,0.34151
4011,0.574697,0.425303
4012,0.657938,0.342062
4013,0.574697,0.425303
4014,0.164278,0.164278
4015,0.418137,0.418137
4016,0.418412,0.418412
4017,0.538313,0.461687
4018,0.364388,0.364388
4019,0.635612,0.364388
4020,0.421444,0.421444
4021,0.542723,0.457277
4022,0.243385,0.243385
4023,0.186329,0.186329
4024,0.87376,0.12624
4025,0.86935,0.13065
4026,0.700937,0.299063
4027,0.70011,0.29989
4028,0.248897,0.248897
4029,0.180816,0.180816
4030,0.818908,0.181092
4031,0.118523,0.118523
4032,0.70011,0.29989
4033,0.700662,0.299338
4034,0.86935,0.13065
4035,0.249173,0.249173
4036,0.180816,0.180816
4037,0.29989,0.29989
4038,0.184123,0.184123
4039,0.612734,0.387266
4040,0.258269,0.258269
4041,0.741731,0.258269
4042,0.355017,0.355017
4043,0.354741,0.354741
4044,0.166483,0.166483
4045,0.346472,0.346472
4046,0.346472,0.346472
4047,0.654631,0.345369
4048,0.351158,0.351158
4049,0.181092,0.181092
4050,0.350055,0.350055
4051,0.168412,0.168412
4052,0.168688,0.168688
4053,0.089305,0.089305
4054,0.116318,0.116318
4055,0.205347,0.205347
4056,0.205347,0.205347
4057,0.090132,0.090132
4058,0.090408,0.090408
4059,0.053197,0.053197
4060,0.116318,0.116318
4061,0.154079,0.154079
4062,0.206725,0.206725
4063,0.053473,0.053473
4064,0.255788,0.255788
4065,0.255237,0.255237
4066,0.743109,0.256891
4067,0.74366,0.25634
4068,0.744212,0.255788
4069,0.255788,0.255788
4070,0.745039,0.254961
4071,0.744212,0.255788
4072,0.252756,0.252756
4073,0.253032,0.253032
4074,0.210584,0.210584
4075,0.178335,0.178335
4076,0.385336,0.385336
4077,0.385336,0.385336
4078,0.385888,0.385888
4079,0.20452,0.20452
4080,0.385336,0.385336
4081,0.18054,0.18054
4082,0.205347,0.205347
4083,0.386439,0.386439
4084,0.391676,0.391676
4085,0.187155,0.187155
4086,0.18688,0.18688
4087,0.205072,0.205072
4088,0.205072,0.205072
4089,0.527563,0.472437
4090,0.527012,0.472988
4091,0.183572,0.183572
4092,0.526461,0.473539
4093,0.53032,0.46968
4094,0.530595,0.469405
4095,0.338754,0.338754
4096,0.192944,0.192944
4097,0.136163,0.136163
4098,0.519019,0.480981
4099,0.135336,0.135336
4100,0.612459,0.387541
4101,0.134785,0.134785
4102,0.300992,0.300992
4103,0.351709,0.351709
4104,0.351433,0.351433
4105,0.160143,0.160143
4106,0.453142,0.453142
4107,0.53032,0.46968
4108,0.52839,0.47161
4109,0.565877,0.434123
4110,0.434123,0.434123
4111,0.560915,0.439085
4112,0.440187,0.440187
4113,0.081036,0.081036
4114,0.440739,0.440739
4115,0.919791,0.080209
4116,0.920066,0.079934
4117,0.439636,0.439636
4118,0.440463,0.440463
4119,0.079934,0.079934
4120,0.559537,0.440463
4121,0.360254,0.360254
4122,0.425854,0.425854
4123,0.426681,0.426681
4124,0.427233,0.427233
4125,0.079383,0.079383
4126,0.405458,0.405458
4127,0.405733,0.405733
4128,0.594267,0.405733
4129,0.405733,0.405733
4130,0.910419,0.089581
4131,0.08903,0.08903
4132,0.144708,0.144708
4133,0.345645,0.345645
4134,0.065325,0.065325
4135,0.282249,0.282249
4136,0.282249,0.282249
4137,0.281698,0.281698
4138,0.272326,0.272326
4139,0.272878,0.272878
4140,0.203418,0.203418
4141,0.173374,0.173374
4142,0.173649,0.173649
4143,0.350606,0.350606
4144,0.413727,0.413727
4145,0.413727,0.413727
4146,0.585998,0.414002
4147,0.174201,0.174201
4148,0.585998,0.414002
4149,0.585998,0.414002
4150,0.5871,0.4129
4151,0.585447,0.414553
4152,0.585722,0.414278
4153,0.414002,0.414002
4154,0.586273,0.413727
4155,0.588754,0.411246
4156,0.585998,0.414002
4157,0.175028,0.175028
4158,0.174476,0.174476
4159,0.174476,0.174476
4160,0.173925,0.173925
4161,0.174476,0.174476
4162,0.584344,0.415656
4163,0.584344,0.415656
4164,0.584895,0.415105
4165,0.589581,0.410419
4166,0.588479,0.411521
4167,0.41097,0.41097
4168,0.583793,0.416207
4169,0.174476,0.174476
4170,0.592613,0.407387
4171,0.418137,0.418137
4172,0.581588,0.418412
4173,0.174201,0.174201
4174,0.418412,0.418412
4175,0.198732,0.198732
4176,0.372381,0.372381
4177,0.173649,0.173649
4178,0.173649,0.173649
4179,0.372933,0.372933
4180,0.173925,0.173925
4181,0.373208,0.373208
4182,0.199008,0.199008
4183,0.380099,0.380099
4184,0.619625,0.380375
4185,0.379824,0.379824
4186,0.24366,0.24366
4187,0.807883,0.192117
4188,0.181918,0.181918
4189,0.182194,0.182194
4190,0.181918,0.181918
4191,0.181918,0.181918
4192,0.29548,0.29548
4193,0.29548,0.29548
4194,0.688809,0.311191
4195,0.688809,0.311191
4196,0.689912,0.310088
4197,0.311191,0.311191
4198,0.516262,0.483738
4199,0.39333,0.39333
4200,0.384234,0.384234
4201,0.616318,0.383682
4202,0.710033,0.289967
4203,0.288864,0.288864
4204,0.710309,0.289691
4205,0.710309,0.289691
4206,0.583241,0.416759
4207,0.71086,0.28914
4208,0.127343,0.127343
4209,0.127619,0.127619
4210,0.115491,0.115491
4211,0.581036,0.418964
4212,0.115491,0.115491
4213,0.696251,0.303749
4214,0.418964,0.418964
4215,0.695976,0.304024
4216,0.419515,0.419515
4217,0.695976,0.304024
4218,0.411246,0.411246
4219,0.687707,0.312293
4220,0.309261,0.309261
4221,0.54548,0.45452
4222,0.454245,0.454245
4223,0.545755,0.454245
4224,0.148015,0.148015
4225,0.454796,0.454796
4226,0.143881,0.143881
4227,0.305678,0.305678
4228,0.449559,0.449559
4229,0.33462,0.33462
4230,0.334068,0.334068
4231,0.335447,0.335447
4232,0.152426,0.152426
4233,0.170617,0.170617
4234,0.168964,0.168964
4235,0.51323,0.48677
4236,0.484289,0.484289
4237,0.485116,0.485116
4238,0.483186,0.483186
4239,0.481533,0.481533
4240,0.189085,0.189085
4241,0.188258,0.188258
4242,0.189361,0.189361
4243,0.182745,0.182745
4244,0.318082,0.318082
4245,0.644157,0.355843
4246,0.327453,0.327453
4247,0.286659,0.286659
4248,0.329934,0.329934
4249,0.329383,0.329383
4250,0.330485,0.330485
4251,0.331312,0.331312
4252,0.331312,0.331312
4253,0.331312,0.331312
4254,0.535832,0.464168
4255,0.538037,0.461963
4256,0.535006,0.464994
4257,0.588479,0.411521
4258,0.579658,0.420342
4259,0.580761,0.419239
4260,0.54548,0.45452
4261,0.542999,0.457001
4262,0.543275,0.456725
4263,0.530595,0.469405
4264,0.453142,0.453142
4265,0.452315,0.452315
4266,0.507993,0.492007
4267,0.506891,0.493109
4268,0.508545,0.491455
4269,0.509096,0.490904
4270,0.507718,0.492282
4271,0.507993,0.492007
4272,0.506064,0.493936
4273,0.509372,0.490628
4274,0.506615,0.493385
4275,0.546582,0.453418
4276,0.276736,0.276736
4277,0.275634,0.275634
4278,0.722161,0.277839
4279,0.722988,0.277012
4280,0.274807,0.274807
4281,0.723264,0.276736
4282,0.722161,0.277839
4283,0.72161,0.27839
4284,0.720232,0.279768
4285,0.278942,0.278942
4286,0.720232,0.279768
4287,0.718026,0.281974
4288,0.563947,0.436053
4289,0.492834,0.492834
4290,0.773153,0.226847
4291,0.493109,0.493109
4292,0.227122,0.227122
4293,0.720232,0.279768
4294,0.428611,0.428611
4295,0.131477,0.131477
4296,0.409041,0.409041
4297,0.13065,0.13065
4298,0.132029,0.132029
4299,0.429162,0.429162
4300,0.131477,0.131477
4301,0.365766,0.365766
4302,0.13699,0.13699
4303,0.352536,0.352536
4304,0.136714,0.136714
4305,0.136714,0.136714
4306,0.526185,0.473815
4307,0.548787,0.451213
4308,0.751378,0.248622
4309,0.530044,0.469956
4310,0.532249,0.467751
4311,0.733462,0.266538
4312,0.230154,0.230154
4313,0.192668,0.192668
4314,0.807332,0.192668
4315,0.192117,0.192117
4316,0.192393,0.192393
4317,0.810915,0.189085
4318,0.811466,0.188534
4319,0.81312,0.18688
4320,0.185777,0.185777
4321,0.782525,0.217475
4322,0.7828,0.2172
4323,0.217475,0.217475
4324,0.781974,0.218026
4325,0.216648,0.216648
4326,0.783627,0.216373
4327,0.355292,0.355292
4328,0.170342,0.170342
4329,0.173649,0.173649
4330,0.171996,0.171996
4331,0.172271,0.172271
4332,0.172271,0.172271
4333,0.172547,0.172547
4334,0.174476,0.174476
4335,0.172271,0.172271
4336,0.173649,0.173649
4337,0.172547,0.172547
4338,0.171996,0.171996
4339,0.171996,0.171996
4340,0.170893,0.170893
4341,0.172547,0.172547
4342,0.171444,0.171444
4343,0.170893,0.170893
4344,0.170342,0.170342
4345,0.170342,0.170342
4346,0.169791,0.169791
4347,0.170617,0.170617
4348,0.170893,0.170893
4349,0.169515,0.169515
4350,0.169791,0.169791
4351,0.170617,0.170617
4352,0.170342,0.170342
4353,0.169515,0.169515
4354,0.168137,0.168137
4355,0.168688,0.168688
4356,0.681092,0.318908
4357,0.318082,0.318082
4358,0.68247,0.31753
4359,0.317255,0.317255
4360,0.330761,0.330761
4361,0.316703,0.316703
4362,0.681643,0.318357
4363,0.324697,0.324697
4364,0.133407,0.133407
4365,0.153528,0.153528
4366,0.133682,0.133682
4367,0.133131,0.133131
4368,0.132856,0.132856
4369,0.134785,0.134785
4370,0.134785,0.134785
4371,0.136439,0.136439
4372,0.136163,0.136163
4373,0.133958,0.133958
4374,0.709482,0.290518
4375,0.709206,0.290794
4376,0.710033,0.289967
4377,0.709482,0.290518
4378,0.570287,0.429713
4379,0.573043,0.426957
4380,0.140849,0.140849
4381,0.141125,0.141125
4382,0.705623,0.294377
4383,0.148015,0.148015
4384,0.183848,0.183848
4385,0.130375,0.130375
4386,0.276736,0.276736
4387,0.277839,0.277839
4388,0.056505,0.056505
4389,0.121279,0.121279
4390,0.63892,0.36108
4391,0.358875,0.358875
4392,0.360254,0.360254
4393,0.359702,0.359702
4394,0.122657,0.122657
4395,0.742834,0.257166
4396,0.120452,0.120452
4397,0.121279,0.121279
4398,0.13065,0.13065
4399,0.129824,0.129824
4400,0.121003,0.121003
4401,0.137266,0.137266
4402,0.121279,0.121279
4403,0.137266,0.137266
4404,0.631753,0.368247
4405,0.145535,0.145535
4406,0.129272,0.129272
4407,0.121003,0.121003
4408,0.121555,0.121555
4409,0.121279,0.121279
4410,0.118247,0.118247
4411,0.119074,0.119074
4412,0.754135,0.245865
4413,0.118798,0.118798
4414,0.119901,0.119901
4415,0.756891,0.243109
4416,0.118798,0.118798
4417,0.118798,0.118798
4418,0.118798,0.118798
4419,0.077453,0.077453
4420,0.076902,0.076902
4421,0.073594,0.073594
4422,0.073594,0.073594
4423,0.074146,0.074146
4424,0.261577,0.261577
4425,0.202315,0.202315
4426,0.679713,0.320287
4427,0.678335,0.321665
4428,0.342889,0.342889
4429,0.342889,0.342889
4430,0.693771,0.306229
4431,0.320287,0.320287
4432,0.320287,0.320287
4433,0.320838,0.320838
4434,0.26323,0.26323
4435,0.261301,0.261301
4436,0.246141,0.246141
4437,0.243109,0.243109
4438,0.244487,0.244487
4439,0.193771,0.193771
4440,0.219956,0.219956
4441,0.248622,0.248622
4442,0.247795,0.247795
4443,0.244487,0.244487
4444,0.202315,0.202315
4445,0.839581,0.160419
4446,0.842889,0.157111
4447,0.813947,0.186053
4448,0.243936,0.243936
4449,0.745865,0.254135
4450,0.260474,0.260474
4451,0.470507,0.470507
4452,0.468578,0.468578
4453,0.309261,0.309261
4454,0.309537,0.309537
4455,0.537211,0.462789
4456,0.427233,0.427233
4457,0.428611,0.428611
4458,0.551268,0.448732
4459,0.549614,0.450386
4460,0.579383,0.420617
4461,0.580485,0.419515
4462,0.351158,0.351158
4463,0.170342,0.170342
4464,0.481808,0.481808
4465,0.333793,0.333793
4466,0.400496,0.400496
4467,0.362183,0.362183
4468,0.090408,0.090408
4469,0.089305,0.089305
4470,0.088754,0.088754
4471,0.091786,0.091786
4472,0.090959,0.090959
4473,0.092337,0.092337
4474,0.091235,0.091235
4475,0.090684,0.090684
4476,0.08903,0.08903
4477,0.090959,0.090959
4478,0.090959,0.090959
4479,0.245865,0.245865
4480,0.090959,0.090959
4481,0.090132,0.090132
4482,0.090959,0.090959
4483,0.431643,0.431643
4484,0.523153,0.476847
4485,0.597299,0.402701
4486,0.598401,0.401599
4487,0.598126,0.401874
4488,0.392227,0.392227
4489,0.474917,0.474917
4490,0.935226,0.064774
4491,0.494487,0.494487
4492,0.064223,0.064223
4493,0.068357,0.068357
4494,0.131753,0.131753
4495,0.477398,0.477398
4496,0.455899,0.455899
4497,0.457001,0.457001
4498,0.544101,0.455899
4499,0.299063,0.299063
4500,0.755788,0.244212
4501,0.300165,0.300165
4502,0.291896,0.291896
4503,0.270397,0.270397
4504,0.270948,0.270948
4505,0.270121,0.270121
4506,0.500827,0.499173
4507,0.227674,0.227674
4508,0.511577,0.488423
4509,0.26075,0.26075
4510,0.26075,0.26075
4511,0.510474,0.489526
4512,0.772326,0.227674
4513,0.489802,0.489802
4514,0.480154,0.480154
4515,0.479603,0.479603
4516,0.227949,0.227949
4517,0.252756,0.252756
4518,0.491455,0.491455
4519,0.48043,0.48043
4520,0.253859,0.253859
4521,0.226571,0.226571
4522,0.227122,0.227122
4523,0.227398,0.227398
4524,0.479879,0.479879
4525,0.46968,0.46968
4526,0.25882,0.25882
4527,0.529768,0.470232
4528,0.469405,0.469405
4529,0.470232,0.470232
4530,0.25882,0.25882
4531,0.741731,0.258269
4532,0.258269,0.258269
4533,0.25882,0.25882
4534,0.654906,0.345094
4535,0.35226,0.35226
4536,0.352811,0.352811
4537,0.35419,0.35419
4538,0.672271,0.327729
4539,0.558986,0.441014
4540,0.441566,0.441566
4541,0.230981,0.230981
4542,0.559261,0.440739
4543,0.440739,0.440739
4544,0.55871,0.44129
4545,0.559813,0.440187
4546,0.542999,0.457001
4547,0.542448,0.457552
4548,0.350055,0.350055
4549,0.349228,0.349228
4550,0.350606,0.350606
4551,0.365491,0.365491
4552,0.365491,0.365491
4553,0.112734,0.112734
4554,0.11301,0.11301
4555,0.113286,0.113286
4556,0.451764,0.451764
4557,0.563671,0.436329
4558,0.425028,0.425028
4559,0.425028,0.425028
4560,0.410143,0.410143
4561,0.384785,0.384785
4562,0.50882,0.49118
4563,0.133131,0.133131
4564,0.336825,0.336825
4565,0.519019,0.480981
4566,0.453418,0.453418
4567,0.455347,0.455347
4568,0.341235,0.341235
4569,0.340959,0.340959
4570,0.402426,0.402426
4571,0.321389,0.321389
4572,0.40215,0.40215
4573,0.323043,0.323043
4574,0.329107,0.329107
4575,0.329107,0.329107
4576,0.242007,0.242007
4577,0.175854,0.175854
4578,0.175579,0.175579
4579,0.240904,0.240904
4580,0.240904,0.240904
4581,0.240904,0.240904
4582,0.240628,0.240628
4583,0.24118,0.24118
4584,0.175028,0.175028
4585,0.240904,0.240904
4586,0.178611,0.178611
4587,0.178335,0.178335
4588,0.172271,0.172271
4589,0.30237,0.30237
4590,0.187707,0.187707
4591,0.188258,0.188258
4592,0.247795,0.247795
4593,0.210309,0.210309
4594,0.197354,0.197354
4595,0.21086,0.21086
4596,0.210584,0.210584
4597,0.211411,0.211411
4598,0.193219,0.193219
4599,0.390022,0.390022
4600,0.19763,0.19763
4601,0.277012,0.277012
4602,0.192668,0.192668
4603,0.806781,0.193219
4604,0.276461,0.276461
4605,0.277288,0.277288
4606,0.276461,0.276461
4607,0.410695,0.410695
4608,0.192668,0.192668
4609,0.396637,0.396637
4610,0.396362,0.396362
4611,0.808159,0.191841
4612,0.410419,0.410419
4613,0.627619,0.372381
4614,0.711136,0.288864
4615,0.571389,0.428611
4616,0.711411,0.288589
4617,0.297133,0.297133
4618,0.278666,0.278666
4619,0.422547,0.422547
4620,0.291345,0.291345
4621,0.520948,0.479052
4622,0.520673,0.479327
4623,0.521499,0.478501
4624,0.521224,0.478776
4625,0.476571,0.476571
4626,0.520121,0.479879
4627,0.520673,0.479327
4628,0.056505,0.056505
4629,0.056229,0.056229
4630,0.056505,0.056505
4631,0.056781,0.056781
4632,0.056505,0.056505
4633,0.511301,0.488699
4634,0.444046,0.444046
4635,0.488975,0.488975
4636,0.461963,0.461963
4637,0.626792,0.373208
4638,0.488699,0.488699
4639,0.330209,0.330209
4640,0.669515,0.330485
4641,0.488423,0.488423
4642,0.488148,0.488148
4643,0.487045,0.487045
4644,0.511577,0.488423
4645,0.488423,0.488423
4646,0.487872,0.487872
4647,0.314498,0.314498
4648,0.669239,0.330761
4649,0.271775,0.271775
4650,0.271499,0.271499
4651,0.271775,0.271775
4652,0.271775,0.271775
4653,0.671996,0.328004
4654,0.271775,0.271775
4655,0.375413,0.375413
4656,0.621555,0.378445
4657,0.398015,0.398015
4658,0.396086,0.396086
4659,0.396086,0.396086
4660,0.224642,0.224642
4661,0.38065,0.38065
4662,0.390298,0.390298
4663,0.392227,0.392227
4664,0.608875,0.391125
4665,0.352536,0.352536
4666,0.256064,0.256064
4667,0.255788,0.255788
4668,0.628721,0.371279
4669,0.418964,0.418964
4670,0.580485,0.419515
4671,0.580485,0.419515
4672,0.420893,0.420893
4673,0.585447,0.414553
4674,0.585171,0.414829
4675,0.256615,0.256615
4676,0.585722,0.414278
4677,0.416759,0.416759
4678,0.696251,0.303749
4679,0.584895,0.415105
4680,0.415105,0.415105
4681,0.415656,0.415656
4682,0.585171,0.414829
4683,0.493936,0.493936
4684,0.278666,0.278666
4685,0.494487,0.494487
4686,0.495039,0.495039
4687,0.494763,0.494763
4688,0.279493,0.279493
4689,0.494763,0.494763
4690,0.495039,0.495039
4691,0.495314,0.495314
4692,0.21527,0.21527
4693,0.496141,0.496141
4694,0.49559,0.49559
4695,0.479879,0.479879
4696,0.237872,0.237872
4697,0.238148,0.238148
4698,0.237596,0.237596
4699,0.671169,0.328831
4700,0.354465,0.354465
